Date,Time,Bar,Wind_Dir,Wind_Speed,Outdoor_Temperature,Outdoor_Humidity,Outdoor_PM2.5,Indoor_PC0.1,Wind_Dir_Degree
15/01/2025,17:00,1008.9,NE,7.2,27.501828935,70.608933055,50.53192059,933535.0066,45.0
15/01/2025,17:10,1009.0,N,4.8,27.47224271,71.293050315,53.007071565,935447.283,157.5
15/01/2025,17:20,1008.95,NNE,7.2,27.18428797,72.14334815999999,51.685015445,971184.85525,11.25
15/01/2025,17:30,1009.0,NNE,6.4,27.086779425000003,72.672358435,53.850687449999995,978551.2903,22.5
15/01/2025,17:40,1009.1500000000001,NNE,6.4,27.0519626,73.152098665,57.216424950000004,979424.1364500001,11.25
15/01/2025,17:50,1009.1500000000001,N,6.4,27.02835249,73.4764819,57.707413665000004,982119.42875,11.25
15/01/2025,18:00,1009.3,N,5.6,26.8993999,74.01715598,60.006094765,1015572.8915,11.25
15/01/2025,18:10,1009.5,N,5.6,26.792999115,74.326350975,60.555799320000006,998829.17955,11.25
15/01/2025,18:20,1009.55,N,4.0,26.74020561,74.53985889,59.095981374999994,986610.11635,11.25
15/01/2025,18:30,1009.6500000000001,NNE,4.800000000000001,26.705420789999998,74.76305127,56.5658307,1020325.8430000001,11.25
15/01/2025,18:40,1009.8,N,3.2,26.639353200000002,74.80948899500001,58.67637583,1041738.228,168.75
15/01/2025,18:50,1009.95,NW,2.4000000000000004,26.56085392,75.062686845,65.529729425,1078439.9455,168.75
15/01/2025,19:00,1010.1500000000001,N,3.2,26.50830189,74.94226415,62.510411415,1084260.346,0.0
15/01/2025,19:10,1010.2,WNW,2.4000000000000004,26.62075291,74.60181697,62.10471537,1058538.365,146.25
15/01/2025,19:20,1010.25,NW,2.4000000000000004,26.75230671,74.212184705,58.825225255,1088425.8925,168.75
15/01/2025,19:30,1010.4,NW,1.6,26.71296425,74.408523905,59.948006910000004,1087806.6179999998,157.5
15/01/2025,19:40,1010.55,NW,1.6,26.48543502,75.29110875500001,59.172666465,1039018.259,157.5
15/01/2025,19:50,1010.6,NNW,1.6,26.528435115,75.11145038000001,58.765214915,1009759.6833500001,337.5
15/01/2025,20:00,1010.8,WNW,0.8,26.407844295,75.49309737499999,55.88852845,1015334.7415,315.0
15/01/2025,20:10,1010.8499999999999,NNE,0.0,26.348854959999997,76.01335878,61.350007945,1014784.6259999999,11.25
15/01/2025,20:20,1010.9,NNE,0.0,26.39687587,75.77007576,60.69788464,1004199.4085,11.25
15/01/2025,20:30,1010.95,NNW,0.0,26.326848825,76.172705675,55.432460649999996,975432.9793499999,168.75
15/01/2025,20:40,1010.95,W,0.8,26.03236434,77.16007751500001,53.70936908,963280.0561,292.5
15/01/2025,20:50,1011.0,WNW,0.0,25.963351225,77.505524745,55.030460675,960119.0551499999,303.75
15/01/2025,21:00,1011.25,NW,0.0,26.01281954,77.38137906,58.56031409,959947.7121,315.0
15/01/2025,21:10,1011.4,WSW,0.0,26.063348545,77.09467842500001,56.45086148,934850.76075,258.75
15/01/2025,21:20,1011.5,WNW,0.0,26.20026104,76.223209275,57.25911204,943710.77365,303.75
15/01/2025,21:30,1011.4,W,0.0,25.94622854,77.37629200500001,58.366581145,937667.86965,292.5
15/01/2025,21:40,1011.55,NW,0.0,26.048490275,76.70567639000001,56.360983524999995,955370.0184,315.0
15/01/2025,21:50,1011.4,WNW,2.4000000000000004,25.883716475,77.44942529,57.20852129,947466.0602,292.5
15/01/2025,22:00,1011.3,WNW,0.0,25.957747895,77.0193065,58.39406823,948945.22755,303.75
15/01/2025,22:10,1011.3,NNE,0.0,25.991655100000003,76.92514747,59.33534007,939320.2034,157.5
15/01/2025,22:20,1011.2,NW,0.0,26.046228499999998,76.757742745,57.75075693,977782.2475,315.0
15/01/2025,22:30,1011.25,NNW,0.0,25.97058734,77.091054945,58.55709521,976207.6994,326.25
15/01/2025,22:40,1011.25,NNW,0.0,25.864668915,77.401398235,53.622694765000006,968832.7642,168.75
15/01/2025,22:50,1011.2,WNW,1.6,25.82651515,77.39375000000001,55.998358265,965241.3948,292.5
15/01/2025,23:00,1011.2,WNW,0.0,25.78830969,77.525012765,55.09878264,960671.37305,303.75
15/01/2025,23:10,1011.25,WNW,0.8,25.732884075,77.52594256500001,54.74122468,961927.5192499999,292.5
15/01/2025,23:20,1011.25,WNW,0.0,25.842665275,77.006668585,53.80582578,953480.74415,315.0
15/01/2025,23:30,1011.2,NW,0.0,25.770115965000002,77.27096596000001,51.004430855,922029.8676499999,292.5
15/01/2025,23:40,1011.1500000000001,WNW,0.8,25.75210573,77.688328915,56.03292911,920013.34335,292.5
16/01/2025,00:00,1011.0,---,0.0,25.83840304,77.88555133,56.79849617,963020.19,
16/01/2025,00:10,1010.9,WNW,0.0,25.843851105,77.90492993999999,56.33522632,967430.4657000001,281.25
16/01/2025,00:20,1010.95,WNW,0.0,25.912642230000003,77.87475947,50.57438044,943786.7737499999,292.5
16/01/2025,00:30,1010.7,WNW,0.0,25.922782095000002,77.9518239,50.73313217,925252.81065,292.5
16/01/2025,00:40,1010.6500000000001,WNW,0.0,26.028532730000002,77.562829475,52.85288517,935098.7960000001,292.5
16/01/2025,00:50,1010.45,WNW,0.0,26.022815155,77.68698563,49.65316974,893823.76135,292.5
16/01/2025,01:00,1010.45,WNW,0.0,25.925118275,78.50082794,46.92059587,866341.0719,292.5
16/01/2025,01:10,1010.25,---,0.0,26.101136365000002,78.054545455,46.403760585,856066.1778,315.0
16/01/2025,01:20,1010.1500000000001,NNE,0.0,25.835572935000002,79.75780764,44.75492303,840558.2028999999,157.5
16/01/2025,15:40,1009.2,NE,4.0,24.618370405,89.06293577,15.015455475,241847.53375,45.0
16/01/2025,15:50,1009.1500000000001,NE,5.6,24.53423077,90.75,11.2550270825,222771.34850000002,45.0
16/01/2025,16:00,1008.75,SE,2.4000000000000004,24.818884179999998,89.833979965,16.27244521,238437.74335,101.25
16/01/2025,16:10,1008.8,SE,0.8,26.1025311,85.94858966000001,20.37784772,289002.3148,135.0
16/01/2025,16:20,1008.8499999999999,NE,3.2,26.095936145000003,84.94895406500001,24.486762015,283042.0993,45.0
16/01/2025,16:30,1009.0,WNW,0.8,26.04127239,85.887735005,23.374321005,285768.16000000003,157.5
16/01/2025,16:40,1009.1,W,1.6,26.277653255,85.585268665,20.689414499999998,284823.1239,146.25
16/01/2025,16:50,1009.2,W,2.4000000000000004,26.585422415,84.455218425,19.952256755,305959.31059999997,270.0
16/01/2025,17:00,1009.3,W,0.0,26.97614524,82.41455816,19.89111708,291363.12600000005,270.0
16/01/2025,17:10,1009.5,W,1.6,26.66526417,83.83920178,21.37398994,285243.8112,270.0
16/01/2025,17:20,1009.6,NNE,4.0,26.085722585,86.89832891,21.102849380000002,295454.74935,157.5
16/01/2025,17:30,1009.8,NE,2.4000000000000004,25.51606235,88.695599725,20.259947065,283356.62375,157.5
16/01/2025,17:40,1010.0,NW,1.6,25.36040565,88.788356375,16.442801505,235353.68495,180.0
16/01/2025,17:50,1009.95,---,0.8,25.147924525,90.439245285,13.009109165,220297.69655,315.0
16/01/2025,18:00,1010.05,NNE,3.2,24.983044595,91.30603202,14.17868859,237578.22869999998,22.5
16/01/2025,18:10,1010.25,NE,3.2,24.816014425,91.81204342,18.113842555,283605.41689999995,45.0
16/01/2025,18:20,1010.2,NNE,7.2,24.619463435,90.79212093000001,16.75012048,266895.50745000003,22.5
16/01/2025,18:30,1010.25,NE,5.6,24.466165415,90.709398495,16.64438086,248945.14354999998,56.25
16/01/2025,18:40,1010.4,NE,6.4,24.36254753,90.663132385,14.764999965000001,251973.10460000002,45.0
16/01/2025,18:50,1010.5,NE,4.0,24.460564605000002,90.22189108,15.038918160000001,254403.06209999998,45.0
16/01/2025,19:00,1010.55,ENE,4.800000000000001,24.551515154999997,89.61893939000001,12.709941525000001,249087.40125,67.5
